path,type,location,referenced,size_bytes,used_by
assets/webp/9I-terminal-velocity-force-sequence-question-r167.webp,webp,assets/webp,yes,89578,card:y9r-049-9i-what-happens-to-air-resistance-as-a-falling-object-gets-faster; card:y9r-049-9i-what-happens-to-air-resistance-as-a-falling-object-gets-faster; card:y9r-050-9i-what-has-happened-when-a-falling-object-reaches-terminal-velocity; card:y9r-050-9i-what-has-happened-when-a-falling-object-reaches-terminal-velocity; data/year9-content.js; data/year9-content.js
assets/webp/9J-circuit-symbols-grid-blank-v2.webp,webp,assets/webp,yes,31906,card:y9x-138-9j-match-common-circuit-symbols-to-their-component-names; card:y9x-138-9j-match-common-circuit-symbols-to-their-component-names; card:y9x-139-9j-which-label-shows-an-open-switch; card:y9x-139-9j-which-label-shows-an-open-switch; card:y9x-140-9j-which-label-shows-a-closed-switch; card:y9x-140-9j-which-label-shows-a-closed-switch; card:y9x-144-9j-which-label-shows-a-motor; card:y9x-144-9j-which-label-shows-a-motor; data/year9-content.js; data/year9-content.js; data/year9-content.js; data/year9-content.js
assets/webp/9J-circuit-symbols-grid-notes-v2.webp,webp,assets/webp,yes,70040,note:9J-circuits; note:9J-circuits; data/year9-notes.js; data/year9-notes.js
assets/webp/9J-circuit-symbols-grid-question-v149.webp,webp,assets/webp,yes,21812,card:y9x-141-9j-which-label-shows-a-resistor; card:y9x-141-9j-which-label-shows-a-resistor; card:y9x-142-9j-which-label-shows-a-voltmeter; card:y9x-142-9j-which-label-shows-a-voltmeter; card:y9x-143-9j-which-label-shows-an-ammeter; card:y9x-143-9j-which-label-shows-an-ammeter; data/year9-content.js; data/year9-content.js; data/year9-content.js
assets/webp/9J-circuit-symbols-matching-blank.webp,webp,assets/webp,no,54234,
assets/webp/9J-circuit-symbols-notes-v149.webp,webp,assets/webp,yes,83014,note:9J-circuits; note:9J-circuits; data/year9-notes.js
assets/webp/9J-circuit-symbols-notes.webp,webp,assets/webp,no,58176,
assets/webp/9J-current-voltage-graph-comparison-notes-v153.webp,webp,assets/webp,yes,88160,note:9J-resistance; note:9J-resistance; data/year9-notes.js; data/year9-notes.js
assets/webp/9J-current-voltage-graph-comparison-question-v153.webp,webp,assets/webp,yes,53552,card:y9x-112-9j-explain-how-a-current-voltage-graph-shows-which-resistor-has-the-higher-resistan; card:y9x-112-9j-explain-how-a-current-voltage-graph-shows-which-resistor-has-the-higher-resistan; card:y9r6-004-9j-current-voltage-resistance-calculate; card:y9r6-004-9j-current-voltage-resistance-calculate; data/year9-content.js; data/year9-content.js
assets/webp/9J-current-voltage-graph-question-v149.webp,webp,assets/webp,yes,45962,card:y9img-007-9j-current-voltage-greater-resistance; card:y9img-007-9j-current-voltage-greater-resistance; written:we-phys-compare-current-voltage-resistance; written:we-phys-compare-current-voltage-resistance; app.js; data/year9-content.js
assets/webp/9J-current-voltage-graphs-blank.webp,webp,assets/webp,no,41688,
assets/webp/9J-current-voltage-graphs-notes.webp,webp,assets/webp,yes,113188,note:9J-resistance; note:9J-resistance; data/year9-notes.js
assets/webp/9J-current-voltage-resistors-ab-blank-v2.webp,webp,assets/webp,no,85476,
assets/webp/9J-current-voltage-resistors-ab-notes-v2.webp,webp,assets/webp,no,111962,
assets/webp/9J-electric-fields-direction-notes-r167.webp,webp,assets/webp,yes,120044,note:9J-fields; note:9J-fields; data/year9-notes.js; data/year9-notes.js
assets/webp/9J-electric-fields-direction-question-r167.webp,webp,assets/webp,yes,81444,card:y9r-068-9j-in-an-electric-field-diagram-what-do-the-arrows-show; card:y9r-068-9j-in-an-electric-field-diagram-what-do-the-arrows-show; data/year9-content.js
assets/webp/9J-electromagnet-motor-effect-notes-v152.webp,webp,assets/webp,yes,136254,note:9J-electromagnets; note:9J-electromagnets; data/year9-notes.js
assets/webp/9J-electromagnet-relay-motor-overview-base.webp,webp,assets/webp,yes,97270,note:9J-electromagnets; note:9J-electromagnets; data/year9-notes.js; data/year9-notes.js
assets/webp/9J-electromagnet-setup-question-v152.webp,webp,assets/webp,yes,74530,card:y9r5-010-9j-electromagnet-component; card:y9r5-010-9j-electromagnet-component; data/year9-content.js
assets/webp/9J-electromagnet-strength-variables-blank-v2.webp,webp,assets/webp,no,79452,
assets/webp/9J-electromagnet-strength-variables-blank-v3.webp,webp,assets/webp,yes,179210,card:y9-117-9j-which-change-will-make-an-electromagnet-stronger; card:y9-117-9j-which-change-will-make-an-electromagnet-stronger; card:y9-226-9j-define-electromagnet; card:y9-226-9j-define-electromagnet; card:y9-263-9j-how-can-the-strength-of-an-electromagnet-be-increased; card:y9-263-9j-how-can-the-strength-of-an-electromagnet-be-increased; card:y9r-079-9j-what-is-an-electromagnet; card:y9r-079-9j-what-is-an-electromagnet; card:y9r-080-9j-when-is-an-electromagnet-magnetic; card:y9r-080-9j-when-is-an-electromagnet-magnetic; card:y9r-081-9j-give-three-ways-to-make-an-electromagnet-stronger; card:y9r-081-9j-give-three-ways-to-make-an-electromagnet-stronger
assets/webp/9J-electromagnet-strength-variables-notes-v2.webp,webp,assets/webp,no,132134,
assets/webp/9J-electromagnet-strength-variables-notes-v3.webp,webp,assets/webp,yes,211026,note:9J-electromagnets; note:9J-electromagnets; data/year9-notes.js
assets/webp/9J-force-field-comparison-notes-v153.webp,webp,assets/webp,no,120622,
assets/webp/9J-force-field-comparison-question-v153.webp,webp,assets/webp,yes,89322,card:y9r-065-9j-what-is-a-force-field; card:y9r-065-9j-what-is-a-force-field; card:y9r6-006-9j-force-field-electric; card:y9r6-006-9j-force-field-electric; data/year9-content.js; data/year9-content.js
assets/webp/9J-magnetic-field-bar-magnet-blank-v2.webp,webp,assets/webp,no,94126,
assets/webp/9J-magnetic-field-bar-magnet-blank-v3.webp,webp,assets/webp,yes,79452,card:y9-212-9j-define-magnetic-field; card:y9-212-9j-define-magnetic-field; card:y9x-117-9j-explain-the-difference-between-an-electromagnet-and-a-bar-magnet; card:y9x-117-9j-explain-the-difference-between-an-electromagnet-and-a-bar-magnet; data/year9-content.js; data/year9-content.js
assets/webp/9J-magnetic-field-bar-magnet-notes-v2.webp,webp,assets/webp,no,203216,
assets/webp/9J-magnetic-field-bar-magnet-notes-v3.webp,webp,assets/webp,yes,132134,note:9J-fields; note:9J-fields; data/year9-notes.js
assets/webp/9J-magnetic-field-pattern.webp,webp,assets/webp,no,360756,
assets/webp/9J-meter-placement-blank.webp,webp,assets/webp,no,16938,
assets/webp/9J-meter-placement-candidates-blank-v2.webp,webp,assets/webp,no,22326,
assets/webp/9J-meter-placement-candidates-notes-v2.webp,webp,assets/webp,yes,109142,note:9J-circuits; note:9J-circuits; data/year9-notes.js
assets/webp/9J-meter-placement-notes.webp,webp,assets/webp,no,87766,
assets/webp/9J-meter-placement-xy-question-v149.webp,webp,assets/webp,yes,12658,card:y9x-149-9j-where-should-an-ammeter-go-to-measure-current-through-the-lamp; card:y9x-149-9j-where-should-an-ammeter-go-to-measure-current-through-the-lamp; card:y9x-150-9j-where-should-a-voltmeter-go-to-measure-potential-difference-across-the-lamp; card:y9x-150-9j-where-should-a-voltmeter-go-to-measure-potential-difference-across-the-lamp; written:we-phys-identify-circuit-meters; written:we-phys-identify-circuit-meters; app.js; data/year9-content.js; data/year9-content.js
assets/webp/9J-motor-effect-concept-labeled.webp,webp,assets/webp,no,61364,
assets/webp/9J-motor-effect-dc-motor-question-v152.webp,webp,assets/webp,yes,62120,card:y9r5-011-9j-motor-effect-wire-force; card:y9r5-011-9j-motor-effect-wire-force; data/year9-content.js
assets/webp/9J-motor-effect-simple-motor-blank-v2.webp,webp,assets/webp,no,156182,
assets/webp/9J-motor-effect-simple-motor-blank-v3.webp,webp,assets/webp,yes,82114,card:y9-119-9j-a-wire-carrying-a-current-in-a-magnetic-field-experiences-a-force-how-; card:y9-119-9j-a-wire-carrying-a-current-in-a-magnetic-field-experiences-a-force-how-; card:y9-120-9j-which-list-shows-the-parts-of-an-electric-motor; card:y9-120-9j-which-list-shows-the-parts-of-an-electric-motor; card:y9-228-9j-define-motor-effect; card:y9-228-9j-define-motor-effect; card:y9x-118-9j-predict-how-changing-current-magnetic-field-strength-or-current-direction-affect; card:y9x-118-9j-predict-how-changing-current-magnetic-field-strength-or-current-direction-affect; card:y9r-082-9j-what-is-the-motor-effect; card:y9r-082-9j-what-is-the-motor-effect; card:y9r-083-9j-what-does-an-electric-motor-consist-of; card:y9r-083-9j-what-does-an-electric-motor-consist-of
assets/webp/9J-motor-effect-simple-motor-notes-v2.webp,webp,assets/webp,no,215590,
assets/webp/9J-motor-effect-simple-motor-notes-v3.webp,webp,assets/webp,yes,152818,note:9J-electromagnets; note:9J-electromagnets; data/year9-notes.js; data/year9-notes.js
assets/webp/9J-potential-difference-series-parallel-blank-v2.webp,webp,assets/webp,yes,42544,card:y9-265-9j-describe-the-difference-between-current-and-voltage; card:y9-265-9j-describe-the-difference-between-current-and-voltage; card:y9x-115-9j-describe-how-current-behaves-in-series-and-parallel-circuits; card:y9x-115-9j-describe-how-current-behaves-in-series-and-parallel-circuits; card:y9x-116-9j-describe-how-voltage-behaves-in-series-and-parallel-circuits; card:y9x-116-9j-describe-how-voltage-behaves-in-series-and-parallel-circuits; data/year9-content.js; data/year9-content.js; data/year9-content.js
assets/webp/9J-potential-difference-series-parallel-notes-v2.webp,webp,assets/webp,yes,110332,note:9J-circuits; note:9J-circuits; data/year9-notes.js
assets/webp/9J-real-components-vs-symbols.webp,webp,assets/webp,yes,48420,note:9J-circuits; note:9J-circuits; data/year9-notes.js
assets/webp/9J-relay-base.webp,webp,assets/webp,yes,66916,card:y9x-157-9j-use-the-relay-diagram-match-labels-a-to-d-to-control-circuit-electromagnet-switch-and-load; card:y9x-157-9j-use-the-relay-diagram-match-labels-a-to-d-to-control-circuit-electromagnet-switch-and-load; card:y9x-158-9j-use-the-relay-diagram-explain-why-a-relay-is-useful; card:y9x-158-9j-use-the-relay-diagram-explain-why-a-relay-is-useful; data/year9-content.js; data/year9-content.js
assets/webp/9J-series-parallel-circuits-symbols-base.webp,webp,assets/webp,yes,34176,card:y9x-145-9j-which-circuit-is-parallel; card:y9x-145-9j-which-circuit-is-parallel; card:y9x-146-9j-in-which-circuit-is-current-the-same-everywhere; card:y9x-146-9j-in-which-circuit-is-current-the-same-everywhere; card:y9x-147-9j-in-which-circuit-does-current-split-between-branches; card:y9x-147-9j-in-which-circuit-does-current-split-between-branches; card:y9x-148-9j-compare-current-and-voltage-in-the-two-circuits; card:y9x-148-9j-compare-current-and-voltage-in-the-two-circuits; data/year9-content.js; data/year9-content.js; data/year9-content.js; data/year9-content.js
assets/webp/9J-series-parallel-current-voltage.webp,webp,assets/webp,yes,45506,note:9J-circuits; note:9J-circuits; data/year9-notes.js
assets/webp/9J-static-charge-transfer-notes-v152.webp,webp,assets/webp,yes,193116,note:9J-static; note:9J-static; data/year9-notes.js; data/year9-notes.js
assets/webp/9J-static-charge-transfer-question-v152.webp,webp,assets/webp,yes,97710,card:y9r5-009-9j-static-balloon-negative; card:y9r5-009-9j-static-balloon-negative; data/year9-content.js
assets/webp/9J-static-electricity-charge-transfer-blank-v3.webp,webp,assets/webp,yes,94126,card:y9-106-9j-an-object-has-a-negative-charge-which-statement-is-correct; card:y9-106-9j-an-object-has-a-negative-charge-which-statement-is-correct; card:y9-107-9j-why-can-we-not-detect-static-charge-if-we-rub-a-metal-rod; card:y9-107-9j-why-can-we-not-detect-static-charge-if-we-rub-a-metal-rod; card:y9-219-9j-define-static-electricity; card:y9-219-9j-define-static-electricity; card:y9x-103-9j-explain-why-only-negative-charges-transfer-onto-an-insulating-material; card:y9x-103-9j-explain-why-only-negative-charges-transfer-onto-an-insulating-material; card:y9x-104-9j-explain-why-a-rubbed-polythene-rod-has-an-overall-negative-charge; card:y9x-104-9j-explain-why-a-rubbed-polythene-rod-has-an-overall-negative-charge; card:y9x-105-9j-describe-how-charged-objects-attract-or-repel-each-other; card:y9x-105-9j-describe-how-charged-objects-attract-or-repel-each-other
assets/webp/9J-static-electricity-charge-transfer-notes-v3.webp,webp,assets/webp,yes,203216,note:9J-static; note:9J-static; data/year9-notes.js
assets/webp/9J-static-electricity-charge-transfer-v2-blank-v2.webp,webp,assets/webp,no,82114,
assets/webp/9J-static-electricity-charge-transfer-v2-notes-v2.webp,webp,assets/webp,no,152818,
assets/webp/9J-static-electricity-charge-transfer.webp,webp,assets/webp,no,49908,
assets/webp/9J-static-electricity-hair-attraction-blank-v3.webp,webp,assets/webp,no,156182,
assets/webp/9J-static-electricity-hair-attraction-notes-v3.webp,webp,assets/webp,yes,215590,note:9J-static; note:9J-static; data/year9-notes.js
assets/webp/9J-wire-resistance-investigation-blank.webp,webp,assets/webp,yes,73824,card:y9qb-005-9j-wire-resistance-investigation-variables; card:y9qb-005-9j-wire-resistance-investigation-variables; written:we-phys-explain-wire-resistance-investigation; written:we-phys-explain-wire-resistance-investigation; app.js; data/year9-content.js
assets/webp/9J-wire-resistance-investigation-notes-r167.webp,webp,assets/webp,yes,108644,note:9J-wire-resistance-investigation; note:9J-wire-resistance-investigation; data/year9-notes.js; data/year9-notes.js
assets/webp/9J-wire-resistance-investigation-notes-v152.webp,webp,assets/webp,no,100602,
assets/webp/9J-wire-resistance-investigation-notes.webp,webp,assets/webp,yes,138996,note:9J-wire-resistance-investigation; note:9J-wire-resistance-investigation; data/year9-notes.js
assets/webp/9J-wire-resistance-investigation-question-r167.webp,webp,assets/webp,yes,93242,card:y9-267-9j-describe-how-to-test-whether-resistance-depends-on-wire-length; card:y9-267-9j-describe-how-to-test-whether-resistance-depends-on-wire-length; card:y9x-113-9j-plan-an-investigation-into-how-wire-thickness-affects-resistance; card:y9x-113-9j-plan-an-investigation-into-how-wire-thickness-affects-resistance; card:y9r-075-9j-what-three-things-does-the-resistance-of-a-wire-depend-on; card:y9r-075-9j-what-three-things-does-the-resistance-of-a-wire-depend-on; card:y9r-076-9j-how-does-wire-length-affect-resistance; card:y9r-076-9j-how-does-wire-length-affect-resistance; card:y9r-077-9j-how-does-wire-thickness-affect-resistance; card:y9r-077-9j-how-does-wire-thickness-affect-resistance; data/year9-content.js; data/year9-content.js
assets/webp/9J-wire-resistance-investigation-question-v152.webp,webp,assets/webp,yes,70108,card:y9r5-003-9j-wire-resistance-independent-variable; card:y9r5-003-9j-wire-resistance-independent-variable; data/year9-content.js
assets/webp/science-calculation-diagram-blank.webp,webp,assets/webp,no,28980,
assets/webp/science-formula-rearrange-guide-notes.webp,webp,assets/webp,yes,112736,note:9J-rounding-numbers; note:9J-rounding-numbers; data/year9-notes.js
assets/webp/science-formula-rearrangement-notes-v149.webp,webp,assets/webp,yes,115852,note:9J-rounding-numbers; note:9J-rounding-numbers; data/year9-notes.js
assets/webp/science-graph-reading-notes-v149.webp,webp,assets/webp,yes,172092,note:9I-speed; note:9I-speed; data/year9-notes.js
